unique_id,date_of_bite,species,breed,age,gender,spay_neuter,borough,zip_code,year,breed_rc
6950,2015-03-24,Dog,"Poodle, Standard",2M,F,FALSE,Queens,11385,2015,"Poodle, Standard"
6951,2015-03-22,Dog,Rottweiler,NA,F,FALSE,Queens,11367,2015,Rottweiler
6952,2015-03-26,Dog,Siberian Husky,3,M,TRUE,Queens,11106,2015,Siberian Husky
6953,2015-03-26,Dog,Terrier,NA,U,FALSE,Queens,11370,2015,Terrier
6954,2015-03-18,Dog,Siberian Husky,4,M,FALSE,Queens,11374,2015,Siberian Husky
6955,2015-03-29,Dog,"Poodle, Miniature",4,M,TRUE,Queens,11373,2015,"Poodle, Miniature"
6956,2015-03-24,Dog,Mixed/Other,1,F,TRUE,Queens,11363,2015,Mixed/Other
6957,2015-03-30,Dog,Chihuahua,10,M,FALSE,Queens,11102,2015,Chihuahua
6958,2015-03-26,Dog,Pit Bull,3,M,FALSE,Queens,11434,2015,Pit Bull (or Mix)
6959,2015-03-22,Dog,American Pit Bull Terrier/Pit Bull,2,F,TRUE,Queens,NA,2015,American Pit Bull Terrier/Pit Bull
6960,2015-03-07,Dog,Chow Chow,NA,U,FALSE,Queens,11355,2015,Chow Chow
6961,2015-03-26,Dog,Pit Bull,2,F,TRUE,Queens,11436,2015,Pit Bull (or Mix)
6962,2015-03-31,Dog,"Poodle, Miniature",4,M,FALSE,Queens,11422,2015,"Poodle, Miniature"
6963,2015-03-09,Dog,NA,NA,U,FALSE,Queens,11355,2015,NA
6964,2015-03-26,Dog,"Jindo Dog,",3,M,TRUE,Queens,11365,2015,"Jindo Dog,"
6965,2015-04-01,Dog,NA,NA,U,FALSE,Queens,11416,2015,NA
6966,2015-04-02,Dog,American Staffordshire Terrier,3,M,FALSE,Queens,NA,2015,American Staffordshire Terrier
6967,2015-04-02,Dog,Jack Russ,NA,U,FALSE,Queens,11435,2015,Jack Russ
6968,2015-04-05,Dog,Siberian Husky,15,F,FALSE,Queens,NA,2015,Siberian Husky
6969,2015-03-27,Dog,German Shepherd,10,M,FALSE,Queens,11368,2015,German Shepherd
6970,2015-04-02,Dog,"Poodle, Standard",1,M,FALSE,Queens,NA,2015,"Poodle, Standard"
6971,2015-04-06,Dog,Yorkshire Terrier,4,M,TRUE,Queens,11368,2015,Yorkshire Terrier
6972,2015-04-05,Dog,Bull Dog,NA,U,FALSE,Queens,NA,2015,Bull Dog
6973,2015-04-02,Dog,Beagle,11,M,TRUE,Queens,11365,2015,Beagle
6974,2015-04-08,Dog,NA,NA,U,FALSE,Queens,11370,2015,NA
6975,2015-03-27,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
6976,2015-04-10,Dog,Labrador Retriever Crossbreed,7,F,TRUE,Queens,11385,2015,Labrador Retriever Crossbreed
6977,2015-04-09,Dog,Shih Tzu,2,F,FALSE,Queens,11372,2015,Shih Tzu
6978,2015-04-09,Dog,Pit Bull,NA,U,FALSE,Queens,11435,2015,Pit Bull (or Mix)
6979,2015-04-02,Dog,Beagle,NA,U,FALSE,Queens,NA,2015,Beagle
6980,2015-04-12,Dog,Pomeranian,NA,U,FALSE,Queens,NA,2015,Pomeranian
6981,2015-04-12,Dog,Pit Bull,11,M,FALSE,Queens,NA,2015,Pit Bull (or Mix)
6982,2015-04-11,Dog,Pit Bull,8,M,FALSE,Queens,11435,2015,Pit Bull (or Mix)
6983,2015-04-10,Dog,Chihuahua,5,M,TRUE,Queens,11373,2015,Chihuahua
6984,2015-04-12,Dog,Maltese,2,M,FALSE,Queens,11418,2015,Maltese
6985,2015-04-12,Dog,Pit Bull,3,F,TRUE,Queens,11433,2015,Pit Bull (or Mix)
6986,2015-04-10,Dog,Shih Tzu,NA,U,FALSE,Queens,NA,2015,Shih Tzu
6987,2015-04-12,Dog,NA,NA,U,FALSE,Queens,11436,2015,NA
6988,2015-04-13,Dog,Maltese,14,M,FALSE,Queens,11432,2015,Maltese
6989,2015-04-10,Dog,Maltese,4,M,FALSE,Queens,11368,2015,Maltese
6990,2015-04-14,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
6991,2015-04-14,Dog,NA,NA,U,FALSE,Queens,11374,2015,NA
6992,2015-04-15,Dog,Labrador Retriever,NA,F,FALSE,Queens,11356,2015,Labrador Retriever
6993,2015-04-17,Dog,Labrador/Cocker Spaniel,7,M,FALSE,Queens,11377,2015,Labrador/Cocker Spaniel
6994,2015-04-18,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
6995,2015-04-17,Dog,Terrier,1,M,TRUE,Queens,11366,2015,Terrier
6996,2015-04-18,Dog,Chow Chow,3,F,FALSE,Queens,NA,2015,Chow Chow
6997,2015-04-18,Dog,German Shepherd,3,M,TRUE,Queens,11354,2015,German Shepherd
6998,2015-04-17,Dog,Shih Tzu,9,M,FALSE,Queens,NA,2015,Shih Tzu
6999,2015-04-13,Dog,Pit Bull,4,M,TRUE,Queens,11377,2015,Pit Bull (or Mix)
7000,2015-04-20,Dog,Labrador Retriever,2,F,TRUE,Queens,11377,2015,Labrador Retriever
7001,2015-04-17,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
7002,2015-04-14,Dog,Terrier Mix,1,M,TRUE,Queens,11418,2015,Terrier Mix
7003,2015-04-13,Dog,Yorkshire Terrier,NA,U,FALSE,Queens,11694,2015,Yorkshire Terrier
7004,2015-04-18,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2015,Pit Bull (or Mix)
7005,2015-04-21,Dog,Pit Bull,1,M,TRUE,Queens,11369,2015,Pit Bull (or Mix)
7006,2015-04-20,Dog,Shiba Inu,9,F,TRUE,Queens,11366,2015,Shiba Inu
7007,2015-04-25,Dog,Siberian Husky,NA,U,FALSE,Queens,NA,2015,Siberian Husky
7008,2015-04-25,Dog,Cocker Spaniel,3,M,FALSE,Queens,NA,2015,Cocker Spaniel
7009,2015-04-26,Dog,Maltese,9,F,TRUE,Queens,11366,2015,Maltese
7010,2015-04-23,Dog,Pit Bull,14,M,FALSE,Queens,11369,2015,Pit Bull (or Mix)
7011,2015-04-20,Dog,NA,3,F,FALSE,Queens,11374,2015,NA
7012,2015-04-25,Dog,Chow Chow,3,M,TRUE,Queens,11105,2015,Chow Chow
7013,2015-04-17,Dog,NA,NA,U,FALSE,Queens,11361,2015,NA
7014,2015-04-20,Dog,Pit Bull,4,M,FALSE,Queens,11692,2015,Pit Bull (or Mix)
7015,2015-04-27,Dog,Pit Bull,2,M,TRUE,Queens,11378,2015,Pit Bull (or Mix)
7016,2015-04-27,Dog,Boxer/Terrier X,4 yrs 8 mo,M,FALSE,Queens,11365,2015,Boxer/Terrier X
7017,2015-04-26,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
7018,2015-04-28,Dog,Shiba Inu,2,M,TRUE,Queens,11104,2015,Shiba Inu
7019,2015-04-28,Dog,"Poodle, Standard",7,M,FALSE,Queens,11373,2015,"Poodle, Standard"
7020,2015-04-24,Dog,Pit Bull,1,F,FALSE,Queens,NA,2015,Pit Bull (or Mix)
7021,2015-04-29,Dog,Mixed/Other,NA,U,FALSE,Queens,11417,2015,Mixed/Other
7022,2015-04-29,Dog,Pit Bull,2,F,FALSE,Queens,11412,2015,Pit Bull (or Mix)
7023,2015-04-29,Dog,Pit Bull,3,F,FALSE,Queens,11412,2015,Pit Bull (or Mix)
7024,2015-04-29,Dog,Pit Bull,3,F,FALSE,Queens,11412,2015,Pit Bull (or Mix)
7025,2015-05-02,Dog,Siberian Husky,4,M,TRUE,Queens,11415,2015,Siberian Husky
7026,2015-05-03,Dog,Basenji,2,M,TRUE,Queens,11361,2015,Basenji
7027,2015-05-04,Dog,Rottweiler,9,F,TRUE,Queens,11373,2015,Rottweiler
7028,2015-04-25,Dog,Boxer,6,F,TRUE,Queens,11362,2015,Boxer
7029,2015-05-05,Dog,Jack Russ,7,F,TRUE,Queens,NA,2015,Jack Russ
7030,2015-05-03,Dog,NA,NA,U,FALSE,Queens,NA,2015,NA
